name,ingredients,instructions,cuisine,course,diet,region,tier,total_time_mins,servings,url
Spinach And Paneer Samosa Recipe With Figaro Pure Olive Oil,"1 cup Whole Wheat Flour,2 tablespoons Sooji (Semolina/ Rava),2 tablespoons Figaro Pure Olive Oil,1/4 teaspoon Ajwain (Carom seeds),Salt - to taste,Water - to knead,1 cup Spinach - washed and finely chopped,1 cup Paneer (Homemade Cottage Cheese) - crumbled,2 Green Chillies - finely chopped,1/2 teaspoon Garam masala powder,1 teaspoon Chaat Masala Powder,Salt - to taste,Figaro Pure Olive Oil - for deep frying","Method To make the doughPrepare the dough by mixing together the flour, salt, oil and ajwain/ carom seeds to form a mixture of coarse crumbs.Add in water to the dough a little at a time to make a soft and firm dough.Once the dough comes together knead it continuously for 2-3 minutes and cover it with a moist muslin cloth.Allow the dough to rest for about 15-20 minutes.Method for the stuffing of spinach paneer samosasHeat oil in a pan; add in the chopped spinach and saute on high heat until the spinach softens.Once the spinach has softened and all the water is evaporated, turn off the heat. Allow the spinach to cool completely.Once the spinach has cooled combined all the filling ingredients along with the sauteed spinach.Check the salt and spice levels and adjust to suit your taste. Keep this aside.Method to Fill and Make the SamosasFill a small cup with water and keep aside; this will be used for sealing the edges of the cone. On a floured surface, roll each portion into 3 inch diameter circle and cut each circle into half.Spread the water lightly all along the edge of the circle, fold into a cone.Place one or two tablespoons of spinach paneer filling in the center and seal the edges.Press to seal the edges of the samoas and use a fork and press on the edges of the dough to get the forked marks.Continue to make similar cone shaped samosas.Method to Deep fry the SamosaHeat pure olive oil in a heavy bottomed pan for deep frying on medium heat; gently slip in a couple of samosas into the frying pan and allow them to fry on medium heat. Turn the samosas around in the oil once they come floating to the top.Fry them till they turn into a light golden-brown colour on all sides. Keep the heat on medium all along.High heat can brown the crust faster but not make the crust crispier. Continue the procedure with the remaining filled cones and drain them on absorbent paper.Once done, remove them from the oven and allow it to rest for about 5 minutes before serving Spinach and Paneer Samosas hot with green chutney or tamarind chutney.",Indian,Snack,Vegetarian,other,1,60,5,https://www.archanaskitchen.com/spinach-and-paneer-samosa-recipe-with-figaro-pure-olive-oil
Mangalore Bajji recipe - shot time,"1.5 cups All Purpose Flour (Maida),3/4 cup Curd (Dahi / Yogurt) - sour,1 teaspoon Baking soda,3 tablespoons Fresh coconut - grated,2 Green Chillies - finely chopped,2 tablespoons Coriander (Dhania) Leaves - finely chopped,2 cups Sunflower Oil - for frying,Salt - to taste","To begin making Mangalore Bajji (Goli Baje), take a big bowl, add the sour curd and whisk it till you attain a creamy texture.To this add the chopped green chillies, coriander leaves, grated coconut and mix well. Slowly add in the maida and mix well. Add water little at a time till you get a thick pouring batter consistency.Add the baking soda, season with salt, mix well and leave it aside for an hour.To make the Mangalore Bajji (Goli Baje), heat oil in a wok.In the meanwhile, whisk the Mangalore Bajji batter. Once the oil is hot, drop half a tablespoon amount of batter into the hot oil. Let it cook and turn golden on one side.Flip over and cook the other side as well. This will take 2 minutes. Remove it in a kitchen towel and proceed to make the rest of the Gole Baje with the remaining batter. Serve Mangalore Bajji (Goli Baje) along with Coriander Coconut Chutney and hot Filter Coffee for the evening snack or when you have guests at home.",Mangalorean,Snack,Vegetarian,other,1,80,4,http://www.archanaskitchen.com/mangalore-bajji-recipe-goli-baje
Poha Stars Recipe (Poha Potato Fritters Flavoured With Kasuri Methi),"1-1/2 cups Poha (Flattened rice),1 Potato (Aloo) - grated,3 tablespoon Whole Wheat Bread crumbs,3 Green Chillies - finely chopped,1 teaspoon Kasuri Methi (Dried Fenugreek Leaves),1/2 teaspoon Red Chilli powder,2 teaspoons Lemon juice,1 tablespoon Coriander (Dhania) Leaves - chopped,Salt - to taste,1 tablespoon Rice flour,Sunflower Oil - to deep fry","To begin making Poha Stars Recipe (Poha Potato Fritters Flavoured With Kasuri Methi), soak poha for 5 minutes in water and then drain the water.Add the bread crumbs and all the other ingredients and mix to form a firm dough. Add water, if required.Take a small ball of mixture and press a little bit. By using star shaped cookie cutter, give it shape of a star. Do same with the rest of dough until all the dough is used up.Heat oil in a deep frying pan When the oil is hot enough, carefully put the poha batata stars one after the other and deep fry all the stars in batches till golden brown and crisp. Make sure you do not overcrowd oil to avoid uneven cooking.Once fried, take them out on a kitchen towel to drain all the excess oil.Serve Poha Stars Recipe (Poha Potato Fritters Flavoured With Kasuri Methi) with tomato ketchup, Date and Tamarind Chutney Recipe | Khajur Imli Chutney and a smoothie like Cocoa Banana Almond Date Smoothie in the evening.",Indian,Snack,Vegetarian,other,1,50,4,https://www.archanaskitchen.com/poha-stars-recipe-poha-potato-fritters-flavoured-with-kasuri-methi
Soya Granule Samosa Recipe - Perfect Evening Snack,"1 cup All Purpose Flour (Maida),1 cup Whole Wheat Flour,1 teaspoon Salt,2 tablespoons Ghee,1 teaspoon Ajwain (Carom seeds),Water - as required,1/2 cup Soy granules,1 Onion - finely chopped,2 Green Chillies - finely chopped,1/4 cup Green peas (Matar) - steamed,1 teaspoon Cumin seeds (Jeera),1 tablespoon Sunflower Oil,1 tablespoon Ginger Garlic Paste,1 teaspoon Coriander Powder (Dhania),1 teaspoon Red Chilli powder,1/4 teaspoon Turmeric powder (Haldi),1/2 teaspoon Garam masala powder,1 teaspoon Sugar,Salt - to taste,Sunflower Oil - for deep frying","To begin with Soya Granule Samosa, add maida, wheat flour, salt, ghee and ajwain in a bowl. Mix all the ingredients until it resembles bread crumbs.Add water little at a time and knead the flour into a stiff dough. Cover it with damp cloth and let it rest for about 30 minutes.The next step is to prepare the filling for the Soy Granule Samosa Recipe. Bring 2 cups of water to boil and add 1 teaspoon salt and soya granules into hot water. Let the soy granules submerge fully and rest in hot water for about 12 to 15 minutes.Once soaked and soft, drain the water and keep the soya granules aside. If using fresh green peas, blanch them until they get cooked. Drain and keep aside.Heat a tablespoon of oil in a pan. Add cumin seeds and wait till they splutter. Add finely chopped onions and green chilies and cook till onions turn soft.Add ginger garlic paste and cook till the raw smell of the paste goes off.Add cumin powder, turmeric powder, red chili powder, coriander powder and salt, mix well cook for about 15 seconds.Add soya granules and green peas, mix well, simmer and let it cook for 10 minutes in its own juices.Turn off the heat and let the filling cool down completely.Now, knead the dough once again and divide into 6 equal portions. Take a portion, and roll out a portion of dough into 6 to 7 inch diameter circle. Using a sharp knife, cut the circle into 2.Take a portion of the samosa dough, join the edges to make a cone. Add a 1 or 2 tablespoons of the soya granule samosa filling in the centre. Apply water on the edges to seal the samosa cone. Seal the edges tight and repeat the same process with the remaining dough and make the samosas.Heat oil in a deep fry pan for frying. Once oil turns hot, reduce the flame to medium and drop 2 to 3 samosas at a time and fry until golden brown on all the sides. Drain on absorbent paper.Give this delicious and crispy Soya Granule Samosa a try for an evening snack and serve it along with Lehsun Pudina Chutney and Gulkand Chai as an appetizer for Indian Dinner Parties.You can also make this Soya Granule Samosa for the festival of Holi or even Diwali when you have friends and family over for dinner or a chai party.",North Indian Recipes,Snack,Vegetarian,other,1,90,4,http://www.archanaskitchen.com/soya-granule-samosa-recipe
Fenugreek salt pare recipe,"1 cup Whole Wheat Flour,1 cup All Purpose Flour (Maida),Methi Leaves (Fenugreek Leaves) - small bunch,2-2 Green Chillies - crushed,1 teaspoon Turmeric powder (Haldi),1 teaspoon Cumin seeds (Jeera),3/4 cup Butter (unsalted) - melted,Water - as required,Salt - to taste","To begin with Methi Namak Pare, firstly wash the Methi leaves a couple of times under running tap water and pat dry with a kitchen towel. Chop it into small pieces and keep it aside.Mix wheat flour, plain flour, green chillies, methi leave, turmeric powder, cumin seeds, salt, water and knead into a hard dough in a mixing bowl.Melt unsalted butter or hot oil and add it to the dough above. Knead a couple of times with hand and obtain the dough. Divide them into equal balls.Pinching each ball one at a time, flatten & roll it out to 1/4 "" thickness using a rolling pin. Using a knife cut it into diagonal lines (diamond shape) or the desired shape you like.To check if the oil is at the correct temperature, first, pinch a tiny portion of dough, add it to oil if it raises to top immediately then oil is at the correct temperature, otherwise heat the oil for few more seconds.Deep fry them on a low flame until it turns brown in a deep fry pan.Drain them on a paper towel to soak the extra oil. Once cooled store them in an airtight container.Serve Methi Namak Pare with hot Masala Chai or a cup of coffee.",Indian,Snack,Vegetarian,other,1,40,4,https://www.archanaskitchen.com/methi-namak-pare-recipe
Onion Bajji Recipe -Vengaya Bajji/ South Indian Onion Pakora,"2 Onions - Cut into roundels,1 cup Gram flour (besan),1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1 teaspoon Ajwain (Carom seeds),1 pinch Asafoetida (hing),Salt - to taste","To begin making the Onion Bajji Recipe, we need to make the besan pakora batter first. In a mixing bowl combine all the ingredients of bajji batter which includes gram flour, turmeric powder, red chilli powder, ajwain, asafoetida, and salt.Mix in just enough water to form a thick batter to thickly coat back of a spoon. Keep the batter aside.Heat oil in a kadai for deep frying the onion bajji on medium heat. Coat each of the sliced onion roundels in the gram flour bajji batter and gradually let it into the oil and deep fry until golden brown in color.Drain the Onion Bajji on an absorbent paper placed in a plate to absorb the excess oil and serve hot.Serve Onion Bajji Recipe along with Green Chutney and a steaming hot cup of Adrak Chai. This onion bajji is also simple to make and makes a great indian party starter.",Indian,Snack,Vegetarian,other,1,15,4,http://www.archanaskitchen.com/onion-bajji-recipe
Salted Caramel Popcorn Recipe,"1 tablespoon Sunflower Oil,1/3 cup Dry Corn Kernals,5 tablespoons Butter (unsalted),1/4 cup Corn syrup,1 cup Sugar,1 tablespoon Vanilla Extract,1/2 tablespoon Salt,1/4 tablespoon Baking soda","To begin making Salted Caramel Popcorn Recipe, heat oil in a large pot, add corn kernels and cover. Shake in between till all kernels popped properly. Keep aside.Melt butter in a large pan,add corn syrup and sugar on medium flame. Bring the mixture to a boil, keep boiling until it turns to amber colour.Remove the mixture from heat, stir in vanilla, baking soda and salt.Take a large bowl and add popcorn, pour sugar mixture over popcorn and coat all popcorn properly.Spread coated popcorn on a baking sheet, let it cool completely. Salted Caramel popcorn is ready.Serve Salted Caramel Popcorn Recipe along with Cold Coffee Smoothie Recipe on a movie night.",Indian,Snack,Vegetarian,other,1,30,4,http://www.archanaskitchen.com/salted-caramel-popcorn-recipe
Refreshing Sweet Lime Soda Recipe,"4 tablespoons Sugar,1/4 cup Lemon juice,1 cup Water,1 cup Aerated water (Soda Water),1 teaspoon Cumin (Jeera) seeds - powdered,Black Salt (Kala Namak) - to taste,Black pepper powder - a pinch,Mint Leaves (Pudina) - as required,Ice cubes - as required","To begin making the Refreshing Sweet Lime Soda Recipe, in a big bowl, add Lemon Juice, Water, Sugar, Jeera Powder, Black Pepper Powder and mix everything properly.Continue mixing until the sugar dissolves properly. Meanwhile, in a glass add Ice Cubes, Pudina Leaves, Lemon Juice Mixture and Soda. Mix everything properly and serve chilled. Serve Sweet Lime Soda Recipe along with Baked Mathri Recipe for your evening snacks.",Indian,Snack,Vegetarian,other,1,15,2,https://www.archanaskitchen.com/refreshing-sweet-lime-soda-recipe
Tofu and Chickpea Patty Recipe (Cutlets),"200 grams Tofu - grated,1 cup Whole Wheat Bread crumbs - (optional),1 Onion - finely chopped,Coriander (Dhania) Leaves - small bunch,2 Green Chillies - finely chopped,2 inch Ginger - grated,1 teaspoon Cumin powder (Jeera),1 cup Kala Chana (Brown Chickpeas) - cooked until soft,2 teaspoon Chaat Masala Powder,Salt - to taste,Extra Virgin Olive Oil - for shallow frying","To begin making the Chickpea & Tofu Patties Recipe, we first have to cook the chickpeas until soft. Note, that the chickpeas have to be soaked in water for atleast 6 hours before you can cook them. Click to see the video recipe of how to cook chickpeas in a pressure cooker. Once the chicpeas are cooked, drain any water from the cooked peas and use them in your soups, vegetable stock or any other recipe that would need water. To make the patties we need to use the cooked chickpeas that has all the water drained out.Add the chickpeas to a large mixing bowl, mash it with a potato masher or a fork. Once coarsely mashed, in the remaining ingredients and stir well to combined. You your fingers to mix the patty. Divide the chickpea patty mixture into 10 to 12 equal portions and shape them into oval or round balls. Flaten them slightly in the palm of your hand. Oiling your fingers makes it easier to shape the patties.Our next step is to cook the patties; preheat a skillet and place the patties on the preheated skillet. Drizzle olive oil over each of the patties and cook them on low to medium heat. Flip them over a couple of times, so they get roasted to get golden brown color on all sides. Serve the Chickpea and Tofu Patties along with coriander chutney as an appetizer for your parties or even pack them into a kids lunch box or make burgers out of these patties.",Indian,Snack,Vegetarian,other,1,65,4,https://www.archanaskitchen.com/tofu-and-chickpea-patties-recipe-cutlets
Recipe by Maddur | Maddoor Wade,"1 cup Rice flour,1/2 cup Sooji (Semolina/ Rava),1/4 cup All Purpose Flour (Maida),2 Onions - finely chopped,3 Green Chillies - finely chopped,3 sprig Curry leaves - finely chopped,1/4 teaspoon Asafoetida (hing),1/2 teaspoon Red Chilli powder,3 tablespoons Sunflower Oil,Salt - to taste,Sunflower Oil - to deep fry","To begin making the Maddur Vada Recipe prep all the ingredients and keep them ready.In a large mixing bowl, combine all the ingredients for the Maddur Vada dough without adding water. The dough will be a little stiff and more like a bread crumb consistency.After the dough gets combined, cover the dough and allow it to rest for 10 minutes. This resting process will bring out the moisture - as the onions will release a little water when exposed to the salt.After 10 minutes, knead the dough again and you will notice it will come together like a firm roti dough. If you feel the Maddur Vada dough did not have enough moisture, then add a few drops of water at a time and knead to make a very firm roti dough.Divide the Maddur Vada dough into large lemon size balls. Preheat the oil for deep frying the Maddur VadaNow to make the Maddur vada, grease your palms with a little oil and also grease a small piece of aluminum foil with oil as well. This helps in sliding maddur vada into the hot oil easily.Take a small ball of the Maddur Vada dough and pat it flat over the foil with your greased fingers. You can keep it little thick and not too thin. Carefully slide the Maddur Vada from the oil into the hot oil and deep fry on both the sides for about 1 minute over medium heat until dark golden brown and crisp. Based on the size of your kadai, you can deep fry 2 to 3 Maddur Vada at a time. Once golden brown and crisp, remove the Maddur vada from the oil and drain it over a kitchen paper napkins and serve hot. Serve the Maddur Vada as a Tea Time Snack along with Spicy Coconut Chutney and a hot cup of filter coffee.",Karnataka,Snack,Vegetarian,other,1,30,4,https://www.archanaskitchen.com/baked-maddur-vada-recipe
Jwarichya Lahyancha Chivda Recipe - Maharashtrian Style Popped Jowar Chivda,"2 cups Jowar Seeds - popped,1/4 cup Roasted Peanuts (Moongphali),2 tablespoon Sunflower Oil - adjustable,1 tablespoon Mustard seeds,1 tablespoon Cumin seeds (Jeera),12 Curry leaves,1/2 teaspoon Maharashtrian Goda Masala - optional,1/2 teaspoon Asafoetida (hing),1 teaspoon Sugar - powdered,1/2 tablespoon Red Chilli powder,1 teaspoon Turmeric powder (Haldi),Salt - to taste","To begin making the Javarichya Lahyancha Chivda, first, heat oil in a heavy bottom Wok/Kadai.Add the mustard seeds, curry leaves and once they crackle add the cumin seeds, once the cumin seeds sizzle, add the asafoetida, and groundnuts. Cook for a few minutes till the groundnuts are fried well. Turn off the flame and add the red chilli powder, turmeric powder, Maharashtrian goda masala, sugar, and salt.Mix and add the popped jowar, until grains are well coated. Cool and store in an airtight container.This addictive chivda is a great accompaniment to your cup of Masala Chai Recipe - Indian Spiced Tea or coffee or is a great munching snack to satisfy kids hunger pangs. Serve Javarichya Lahyancha Chivda as it is or topped with chopped onion, tomato, coriander leaves and a squeeze of fresh lemon juice.",Maharashtrian Recipes,Snack,Vegetarian,other,1,20,4,http://www.archanaskitchen.com/jwarichya-lahyancha-chivda-recipe-maharashtrian-style-popped-jowar-chivda
Whole Wheat Flour Murukku Recipe,"2 cups Whole Wheat Flour,1 teaspoon Salt,1 tablespoon Butter (unsalted) - melted,2 teaspoon Sesame seeds (Til seeds),1 teaspoon Ajwain (Carom seeds),1 teaspoon Red Chilli powder,Water - as required,Sunflower Oil - for deep frying","To begin making the Whole Wheat Flour Murukku, in a cotton cloth place the Vivatta chakki atta, bring 2 opposite ends of the cloth and tie them together. Now bring the other 2 opposite ends and tie them too. The flour should be completed covered by the cloth. Place this cloth in a bowl and place that inside a steamer making sure cloth does not turn the water. Steam the atta for about 15 to 20 minutes.After steaming, remove the cloth from the steamer, open the ends and leave it open for few minutes until it cools down so you can handle the flour.Now break the flour as fine as you can and then sieve it to make sure no lumps are present.To the fine flour, add red chili powder, salt, white sesame seeds, ajwain, and hot melted butter. Mix everything with your fingertips until it resembles bread crumb like texture. Add water little at a time and knead. Make a soft and stiff dough and keep the dough covered and away from stove, else the dough will turn too dry.Heat oil in a wide pan on medium flame. While oil is heating, fill the press with murukku mix.Squeeze out the murukku over a greased ladle and drop them gently into the hot oil. Once you drop the murukku, turn flame to medium. Wait until the murukku releases the ladle by itself (if you find that murukku is not leaving the spotted ladle, you can gently push the murukku using another ladle after it’s cooked on one side, mine released by itself).Fry them in oil until golden brown on both side. You will notice that the bubbles in the oil is reduced which indicates murukku is down. Remove from oil and place it on a kitchen towel to absorb excess oil.Once it completely cools, store in air tight container and enjoy them for a longer time.Serve Vivatta Whole Wheat Flour Murukku with hot Adrak Chai Recipe during your tea time break.",South Indian Recipes,Snack,Vegetarian,other,1,30,4,https://www.archanaskitchen.com/whole-wheat-flour-murukku-recipe
Sabudana Sandige Recipe - Sabudana Vadam Recipe,"1 cup Sabudana (Tapioca Pearls),Water - for cooking,5 Green Chillies,1 teaspoon Cumin seeds (Jeera),1 teaspoon Sesame seeds (Til seeds),Salt - to taste","To start preparing for Sabuana Sandige | Fryums Recipe, soak sabudana in enough water for atleast 5 hours or overnight. Make sure that all the sago/ sabudana is immersed in water while soaking.Once the sabudana/ sago is soaked, drain water and keep aside.Grind salt and green chilli together into a fine paste. Add this paste to the soaked sago and mix well.Bring about 4 cups of water to boil in a thick bottom vessel or a pressure cooker. Add soaked sago mixed with spice to the boiling water and mix well. Keep stirring to avoid sago sticking to the bottom of the pan.Once the sago mixture comes to a porridge consistency (takes about 10 minutes), switch off the flame and let it cool just a bit. Make sure it is not too thick as it thickens after cooling down. Observe that the sago/ sabbakki pearls look transparent now.Add jeera and sesame seeds to the batter and mix well.Spread a clean plastic sheet under the sun. Lightly grease it with any oil and place stones to its corner, such that the sheet doesn’t get disturbed by the wind.Now start spooning the mixture when it is still hot. Using a small ladle/spoon, pour the sago mixture on the sheet to make small circles of about 1- 1.5-inch diameter. Let these fryums get dried under the bright sun for 1-2 days.After a day or two, sabakki sandige starts peeling off and looks transparent. Turn over to other side and dry for another 2-3 days.Once the fryums are completely dried, store them in an airtight container. Stays good for a year if sundried well. Deep fry in oil till crisp whenever required. A life saver when you have unexpected guests over dinner or lunch. These Sabuana Sandige | Fryums Recipe tastes great with Dal chawal/ Rasam rice or even as a snack with a cup of tea.",South Karnataka,Snack,Vegetarian,other,1,160,10,http://www.archanaskitchen.com/sabudana-sandige-fryums-recipe
Broccoli Peanut Oats Tikki Recipe,"1/2 teaspoon Extra Virgin Olive Oil,1 cup Broccoli - grated,3 Potatoes (Aloo) - boiled & mashed,1/2 cup Roasted Peanuts (Moongphali) - coarsely crushed,2 tablespoons Instant Oats (Oatmeal) - powdered,2 Green Chillies - finely chopped,2 cloves Garlic - finely chopped,1/4 teaspoon Garam masala powder,1 teaspoon Chaat Masala Powder","To begin making the Broccoli Peanuts And Oats Tikki Recipe, get all the ingredients prepped and ready.Into a pressure cooked, add 3 potatoes, cut into half and half cup water. Pressure cook for 5 to 6 whistles and turn off the heat. Allow the pressure to release naturally.Peel the skin and mash the potato and keep aside.Into a mixer grinder, add the instant oats and make into a powder and keep aside. Pound the shelled roasted peanuts in a pestle & mortar and keep aside.Into a large mixing bowl, add the broccoli, boiled, mashed potatoes, green chilli, garlic, powdered oats, chaat masala, garam masala, roasted crushed peanuts and salt to taste. Mix until all the ingredients are well combined.Divide the mixture into 8 portions and flatten them into thick discs.Place the tikkis on a preheated pan, drizzle a little oil over each tikki. Cook on both sides until golden.Once done, remove from the heat and transfer to a serving bowl.Serve Broccoli And Oats Tikki Recipe along with a Mint Chutney and Adrak Chai for a perfect tea time snack.",North Indian Recipes,Snack,Vegetarian,other,1,50,4,http://www.archanaskitchen.com/broccoli-peanuts-and-oats-tikkis-recipe
Carrots Coriander Pakora Recipe - Carrots and Coriander Fritters Recipe,"4 carrots - tightly, 1/2 cup green coriander - finely chopped, 3 tablespoons gram flour, 1 green chili - finely chopped, salt - as per taste, oil - to brush","To make Carrot Coriander Pakora Recipe, first tighten the carrots and keep them separately in a bowl. In this bowl add coriander, green chillies, gram flour, salt and mix well. Carrots will release water and this will make it easier for everyone to mix. Now heat a skillet on medium heat and brush it. Now add a tablespoon of mixture and fill it well in small discs. Now add some oil on top and cook for 2 minutes. Cook the bottom portion and flip it over. Cook for 2 minutes. Take it out in the plate and make all the other pakoras in this way. Serve carrot coriander pakoda with spice tea and green chutney for evening snacks.",Indian,Snack,Vegetarian,other,1,30,2,http://www.archanaskitchen.com/carrots-and-coriander-fritters-recipe-in-hindi
Mysore Bonda Recipe (Healthy Pan Fried Recipe),"1 cup White Urad Dal (Whole),1 Green Chilli - finely chopped,1 teaspoon Whole Black Peppercorns - coarsely pounded,1/4 cup Fresh coconut - grated,1/2 teaspoon Asafoetida (hing),Salt - to taste,Coriander (Dhania) Leaves - small bunch,Sunflower Oil - for pan frying","To begin making the Mysore Bonda Recipe, soak the urad dal completely immersed in water for about 2 hours.Once the dal is soaked, get the remaining ingredients ready and the Kuzhi Paniyaram Pan ready as well.Drain all the excess water from the urad dal and grind it along with the green chilli adding very little water to make a smooth and yet thick bonda batter.Transfer the bonda batter into a large mixing bow, add the pounded peppercorns, salt, asafoetida and coriander leaves. Check the salt levels and adjust to suit your taste.Preheat the Kuzhi Paniyaram Pan; add a teaspoon of oil into each of the cavities. Spoon the Mysore Bonda batter into each of the cavities and fill it 3/4th way through.Cover the pan and allow the top of the bonda's to steam and cook through. Once you notice the top of the bonda's are cooked through, then uncover the pan. From this stage onwards we will pan fry the bonda's in open.Flip the bonda's to cook on the other side. You can optionally add more oil to make the bonda's more crisp and browned evenly from all sides.Serve the Mysore Bonda's along with Coconut Chutney as a tea time snack along with a hot cup of coffee.",Karnataka,Snack,Vegetarian,other,1,50,4,http://www.archanaskitchen.com/mysore-bonda-recipe-healthy-pan-fried-recipe
Pan Fried Onion Pakora Recipe - A Perfect Diwali & Evening Snack,"1 cup Gram flour (besan),1/4 cup Rice flour,3 Onions - thinly sliced,2 sprig Coriander (Dhania) Leaves - finely chopped,2 Green Chillies - finely chopped,1 inch Ginger - grated,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Red Chilli powder,1/2 teaspoon Ajwain (Carom seeds),1/4 teaspoon Asafoetida (hing),Salt - to taste,Sunflower Oil - for cooking,Chaat Masala Powder - for sprinkling","To begin making the Pan Fried Onion Pakora Recipe, first get all the ingredients together for making the pakora.In a large mixing bowl, add all the ingredients- besan, rice flour, onions, coriander leaves, green chilies, ginger, turmeric powder, red chili powder, ajwain, asafoetida, salt , except the oil and the chaat masala into a large mixing bowl and combine them well.Add very little water to make a thick batter. Check the salt and spice and adjust to suit your taste.We will be using a Kuzhi Paniyaram Pan to make the pan fried onion pakoras, you can also optionally cook these in an air fryer or even on a skillet with little oil.Preheat the Kuzhi Paniyaram Pan on medium heat. Add a few drops of oil into each of the cavities. Spoon a portion of the onion pakora mixture into the cavities and allow the pakoras to cook on medium heat until browned and crisp on both sides. Flip the pakoras around as you are cooking so it cooks evenly on all sides.Once done, place the Pan Fried Onion Pakoras on a platter and serve it along with a Tetley Lemon & Honey Green Tea and a favorite chutney like Sweet & Spicy Raw Mango Chutney, a Coriander Chutney, or a Moroccan Harissa Sauce for a unique twist.",Indian,Snack,Vegetarian,other,1,40,4,http://www.archanaskitchen.com/pan-fried-onion-pakora-recipe-a-perfect-evening-snack
Sindhi Kuneh Ja Bhee Recipe (Lotus Stem Chaat),"200 grams Lotus Stem,1 teaspoon Red Chilli powder,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Chaat Masala Powder,1 teaspoon Black pepper powder,1/4 teaspoon Amchur (Dry Mango Powder),Salt - to taste,3 tablespoon Onions - finely chopped,Coriander (Dhania) Leaves - a few,1 tablespoon Green Chutney (Coriander & Mint),1/2 teaspoon Sweet Chutney (Date & Tamarind)","To begin making Sindhi Kuneh Ja Bhee Recipe (Lotus Stem Chaat), Wash lotus stem and peel the outside skin. Chop into 1 to 1-1/2 inch pieces.Add salt to taste, place the lotus stem in aluminum foil and cover it tight. Place this in a bowl and cover it with tight lid. Pressure cook for 45 minutes or till the stem is cooked completely.Once cooked remove from pressure cooker. Add all the seasoning(except for chaat masala and amchur powder) and toss it well.Place the seasoned lotus stem in a hot pan and just saute (without oil) on low flame for 5 minutes.Remove the stem into serving plate. Sprinkle finely chopped onions, fresh coriander leaves and some chaat masala and amchur masala.Drizzle some green chutney and sweet tamarind chutney. Serve immediately.Serve Sindhi Kuneh Ja Bhee Recipe (Lotus Stem Chaat) during evening with Sprouted Moong Chaat Recipe and Ginger Cardamom Chai (Spice Infused Indian Style Milk Tea).",Sindhi,Snack,Vegetarian,other,1,65,2,https://www.archanaskitchen.com/sindhi-kuneh-ja-bhee-recipe-lotus-stem-chaat
Mangalorean Style Biscuit Roti Recipe,"3/4 cup Whole Wheat Flour,1 teaspoon Baking powder,Salt - to taste,2 tablespoons Sunflower Oil - hot,1 pinch Turmeric powder (Haldi),1/4 cup Water,3 tablespoons Sunflower Oil,1/4 teaspoon Mustard seeds,1 teaspoon White Urad Dal (Split),1/2 tablespoon Cumin powder (Jeera),1/2 tablespoon Coriander Powder (Dhania),1 tablespoon Sambar Powder,1 tablespoon Red Chilli powder,Salt - to taste,1 pinch Turmeric powder (Haldi),3 tablespoons Sugar,1/2 cup Sooji (Semolina/ Rava),2 sprig Curry leaves - finely chopped.,Sunflower Oil - for deep frying","To begin making the Mangalorean Style Biscuit Roti Recipe we will first mix the dough. Take a mixing bowl and add the flour, baking powder and salt. Mix well.Add in the hot oil and little water and knead well to form a firm dough. The point of adding hot oil to knead the dough is to make the biscuit roti crispier when fried. Cover and keep aside til you make the filling.Into a preheated pan add oil. Once the oil is hot add the mustard seeds and curry leaves and let them splutter. Once done add the urad dal and roast till the dal becomes slightly brown in colour.Once done add all the spice powders like the cumin powder, coriander powder, sambar powder, red chili powder turmeric powder, semolina salt and sugar. Saute on low flame for 3 to 4 minutes until well combined. Keep this aside.To make the RotisPinch out a small lemon sized dough from the dough. Roll it out flat by dusting some flour on your kitchen surface.Take a tablespoon of the filling and place it at the center of the rolled out dough. Start bringing the sides of dough to the center. Seal it completely otherwise if there are any holes it will start to absorb oil.Dust some more flour and flatten the biscuit roti to 2 inch diameter. Let the thickness of the dough be almost 1⁄2 a centimeter. Repeat the same process for the rest of the dough.Heat a kadi with enough oil and keep it at a medium heat. Make sure it does not heat up too much. Now start to fry these Mangalorean Style Biscuit roti one by one till it is golden brown on either side. Drain it on a kitchen napkin and serve. Serve the Mangalorean Style Biscuit Roti Recipe as a Tea Time snack with Adrak Chai and enjoy your evening time.",Mangalorean,Snack,Vegetarian,other,1,55,4,https://www.archanaskitchen.com/mangalorean-style-biscuit-roti-recipe
