name,ingredients,instructions,cuisine,course,diet,region,tier,total_time_mins,servings,url
Tea Spiced Nuts Recipe (Skillet Roasted),"1/2 cup Badam (Almond),1/2 cup Cashew nuts,1/4 cup Walnuts,1/4 cup Pecans,1 tablespoon Tea leaves - dried,1 tablespoon Dried rose petals,2 tablespoons Honey,1/4 teaspoon Cinnamon Powder (Dalchini),1/2 teaspoon Vanilla Extract - or 1 vanilla pod,1/2 teaspoon Black pepper powder,1/2 teaspoon Paprika powder,1/4 teaspoon Sea salt,1-1/2 tablespoon Butter","To begin making the Tea Spiced Nuts Recipe, heat 1/2 tablespoon of butter on medium flame and add in all the nuts.Roast till the nuts are aromatic and turn golden brown. Once done remove it into a bowl and keep aside.Now, add the remaining butter to the same pan, add in the tea leaves and dried rose petals. Saute for 30 seconds.Add the cinnamon powder, vanilla extract, pepper, paprika powder and mix well.Add the honey and let the mix bubble. Now, add in the roasted nuts, sea salt and let the spice mixture coat the nuts well. Keep stirring for a minutes.Once done, switch off the heat and transfer the nuts into a plate and separate out each nut. Let it cool and store it into a jar until serving.Serve the Tea Spiced Nuts Recipe as a mid-morning snack along with a fruit or a hand full as a post workout snack.",Indian,Snack,Vegetarian,other,2,15,4,https://www.archanaskitchen.com/tea-spiced-nuts-recipe-skillet-roasted
Turmeric Milk Recipe - Haldi Doodh / Golden Milk,"1 inch Fresh turmeric root - or 1 teaspoon turmeric powder,220 ml Milk,Honey - or sugar to taste,Black pepper powder - (optional)","To begin making the Turmeric Milk (Haldi Doodh), bring the grated turmeric root/ haldi and milk to boil for a couple of minutes.Once the turmeric milk boils, turn off the heat and allow the turmeric milk mixture to rest for a couple minutes. This will bring out the essential medicines and color from the turmeric. After a couple of minutes of resting, strain the turmeric milk from the turmeric root into a glass, stir in sugar / honey and black pepper and serve the Turmeric Milk while still hot.The Turmeric milk/ Haldi Doodh / Golden Milk is a great home remedy for cough and colds and you have give to children as young as 1 year. Note: If you are using turmeric powder, you just have to boil the milk with the powder, add in the sugar/ honey and serve as it is. You don’t have to strain the milk.",Indian,Snack,Vegetarian,other,2,15,1,https://www.archanaskitchen.com/turmeric-milk-recipe-haldi-doodh
Turai Baingan Ki Sabzi Recipe - Eggplant Ridge Gourd Sabzi,"6 Small Brinjal (Baingan / Eggplant) - sliced into roundels,1 Ridge Gourd (Turai/ Peerkangai) - peeled sliced into roundels,1 Onion - thinly sliced,4 cloves Garlic - finely chopped,1 Tomato - finely chopped,1 tablespoon Jaggery,1/2 teaspoon Turmeric powder (Haldi),1-1/2 teaspoons Amchur (Dry Mango Powder),2 tablespoons Dhansak masala,Salt - to taste","To begin making the Turai Baingan Ki Sabzi Recipe, keep the ingredients ready. Soak the cut brinjal in water with little salt to prevent discoloration.Heat oil in a wide pan; add the sliced brinjal, sprinkle some salt and roast the brinjal until cooked. You can cover the pan and cook the brinjal until done. Keep this aside.Make the fresh Dhansak Masala using the recipe on the link. Keep aside.Heat a skillet with oil over medium heat, add garlic and onions and saute until they turn a little soft. Add in chopped tomatoes and give it a mix. Once the tomatoes turn lightly mushy, add the Dhansak Masala and the cut turai. Sprinkle salt, amchur powder, turmeric powder and cover the pan and cook the turai until done.The turai will release a lot of water, while it is cooking, hence there is no need to add additional water for it to cook.Once the turai is cooked, add the roasted baingan into the sabzi and stir well. Stir in the jaggery into the Turai Baingan Ki Sabzi and check the spice and salt and adjust according to taste.Once done, turn off the heat, stir in the coriander leaves and transfer the Turai Baingan Ki Sabzi to a serving bowl and serve hot.Serve the Turai Baingan Ki Sabzi along with Moong dal, Millet Phulka and Cauliflower & Cucumber Raita by the side.",Parsi Recipes,Lunch,Vegetarian,other,2,55,4,https://www.archanaskitchen.com/turai-baingan-ki-sabzi-recipe-eggplant-ridge-gourd-sabzi
Vaangi Bhaat Recipe (Maharashtrian Style Brinjal Rice),"4 to 5 Brinjal (Baingan / Eggplant),1 cup Rice,1/2 teaspoon Asafoetida (hing),Salt - to taste,2 tablespoons Sunflower Oil,2 teaspoons Mustard seeds,1 teaspoon Turmeric powder (Haldi),Coriander (Dhania) Leaves - for garnish,6 to 7 cloves Cloves (Laung),7 to 8 Whole Black Peppercorns,1 inch Cinnamon Stick (Dalchini),2 tablespoons Dry coconut (kopra) - grated,2 to 3 Dry Red Chilli,1 tablespoon Coriander (Dhania) Seeds,1 tablespoon Cumin seeds (Jeera)","To begin making the Vaangi Bhaat recipe, first wash and soak the rice in water for 30 minutes.Wash and remove the stems from the brinjals. Slice them and put them in a bowl of water.In a small pan dry roast (separately) the ingredients under ‘To be ground together’.Cool and coarsely grind them together in a blender.In a heavy bottom pan/wok, heat the oil. Add the mustard seeds and once they splutter, drain and add the brinjal slices.Add hing and turmeric powder. Stir and add about 2- 2 1⁄2 tablespoons of the ground spice mix.Saute for a minute and drain the rice and add to the brinjals.Mix and add the required water (water quantity may change depending on the quality of rice).Add salt, stir and cook covered till the rice is done. Once it is ooked, garnish it with the coriander leaves.Serve Vaangi Bhaat with Lauki Raita, Burani Raita or any other Raita of your choice.",Maharashtrian Recipes,Lunch,Vegetarian,other,2,50,4,https://www.archanaskitchen.com/vaangi-bhaat-recipe-maharashtrian-style-brinjal-rice
Cauliflower And Red Bell Pepper Stir Fry Recipe,"1 cup Cauliflower (gobi) - cut into small florets,1 Red Bell pepper (Capsicum) - cut into strips,1 teaspoon Coriander Powder (Dhania),1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Garam masala powder,1 teaspoon Kasuri Methi (Dried Fenugreek Leaves) - crushed,2 teaspoon Sunflower Oil,Salt - to taste","To begin making Cauliflower and Red Bell Pepper Stir Fry Recipe, blanch the cauliflower florets in hot water along with little bit of salt and turmeric powder, this helps to deworm. Keep the blanched florets aside.Heat oil in a Wide pan on a medium heat, add all the spice powders along with salt and stir for 30 seconds.Now, add the blanched cauliflower florets and mix well. Let it cook for 5-6 minutes.Once the cauliflower is firmly cooked, add the red bell pepper strips and give it a good stir. Stir fry this mix for another 5 minutes and switch off the flame.Add the crushed kasuri methi and mix well.Serve the Cauliflower and Red Bell Pepper Stir Fry Recipe along with Dhaniya Pudina Chutney for a quick weeknight dinner or kids school lunch box.",South Indian Recipes,Lunch,Vegetarian,other,2,30,4,https://www.archanaskitchen.com/cauliflower-and-red-bell-pepper-stir-fry-recipe
Manga Ogre Recipe (Mango Rice),"1-1/2 cups Cooked rice,Salt - to taste,1 Mango (Raw) - peeled and grated,1/4 cup Fresh coconut - grated,2 teaspoon Mustard seeds,3-4 Green Chillies - chopped,1/2 teaspoon Turmeric powder (Haldi),Coriander (Dhania) Leaves - a small bunch finely chopped,1/4 teaspoon Jaggery - grated,1 tablespoon Sunflower Oil,1 sprig Curry leaves,1 teaspoon Cumin seeds (Jeera),1 teaspoon Mustard seeds,2-3 teaspoon Chana dal (Bengal Gram Dal),1/2 teaspoon Asafoetida (hing)","To begin making the Manga Ogre first,Grind together in a blender- mango, coconut, mustard seeds, green chillies, turmeric powder, jaggery (if using), little salt and coriander leaves to a fine paste. (Don’t add water to the paste. The rice is already cooked in salted water so add salt just enough for this chutney)Add this chutney to the cooled rice and mix.In a small Kadai/wok heat oil.Add the mustard seeds, once they splutter, add the cumin seeds, the chana dal and sauté for a few seconds.Add the hing and curry leaves and take it off the heat.Pour this tempering over the rice. Mix well.Your Manga Ogre Recipe is ready to be served, serve with some mint and pomegranate raita for a flavourful meal.",Indian,Lunch,Vegetarian,other,2,80,4,https://www.archanaskitchen.com/manga-ogre-recipe-mango-rice
Spring Onion Pakora Recipe - Made In Kuzhi Paniyaram Pan,"10 Stalks Spring Onion (Bulb & Greens) - a bunch,1/2 Cup Gram flour (besan),1/2 Cup Rice flour,2 Green Chilli - finely chopped,4 sprig Mint Leaves (Pudina) - finely chopped,2 teaspoons Red Chilli powder,2 tablespoons Coriander (Dhania) Seeds,1/4 teaspoon Turmeric powder (Haldi),1/2 teaspoon Enos fruit salt,Salt - to taste,Sunflower Oil - to make the pakoras","To begin making Spring Onion Pakora Recipe - Made In Kuzhi Paniyaram Pan, heat a pan on medium heat and add the coriander seeds. Roast till they start start to change colour and emits a nice aroma. Once done turn off the heat and allow the coriander seeds to cool down. Once the coriander seeds have cooled slightly crush them to a coarse mix in a mortar and pestle. Keep aside. To make the Spring Onion Pakora BatterInto a mixing bowl add besan, rice flour, enos fruit salt, crushed roasted coriander seeds, chilli powder, chopped spring onions, mint leaves, green chillies, salt to taste and mix well. Add water little at a time and mix to make a thick Pakora batter. Heat a Kuzhi paniyaram pan over medium heat, add about 1/2 teaspoon oil in each of the cavities of the pan.Add a spoonful of Spring Onion Pakora batter into each of the cavities. Drizzle some oil onto the Spring Onion pakoras and allow to steam. Once you notice the top of the pakora cooked, flip it over and drizzle a little more oil and pan fry them on medium heat until browned on all sides and also cooked inside.Once done transfer the Spring onion Pakoras onto a plate with an oil absorbent paper and serve hot. Serve Spring Onion Pakora Recipe - Made In Kuzhi Paniyaram Pan as an evening snack along with Green Chutney and Masala Chai.",Indian,Snack,Vegetarian,other,2,30,4,http://www.archanaskitchen.com/spring-onion-pakoda-recipe
Sweet Pongal With Thai Jasmine Rice And Palm Sugar Recipe,"2 cups Thai Jasmine Rice,5 Cardamom (Elaichi) Pods/Seeds,1-1/2 cup Palm sugar - powdered,1/2 cup Yellow Moong Dal (Split),Water - as required,1-1/4 cups Milk,Cashew nuts - Cashew nuts as required,Raisins - Raisins as required,Ghee - Ghee as required,Kesar milk masala - A pinch (optional),Saffron strands - Few","To begin making the Sweet Pongal With Thai Jasmine Rice And Palm Sugar recipe, wash the brown rice and add water in an electric cooker.Wash yellow dal and add it to the rice. Crush the cardamom and add it to the rice dal mix.Add powdered palm sugar, kesar milk masala and saffron. Mix them well.Let it cook in the electric cooker for about 15 minutes. Once cooked take out and mash it with milk.Meanwhile, heat ghee in a tadka pan and add with cashews and raisins.Last it for about 30 seconds and then add them to the rice and mix well. Brown rice sweet Pongal is ready.Serve this quick sweet dish Sweet Pongal With Thai Jasmine Rice And Palm Sugar Recipe during festivals or any special occasions along with other sweet dishes like Milk Kesari or Ada Pradhaman.",South Indian Recipes,Dessert,Vegetarian,other,2,85,4,https://www.archanaskitchen.com/sweet-pongal-with-thai-jasmine-rice-and-palm-sugar-recipe
Pepper Cauliflower Recipe,"1 Cauliflower (gobi) - chopped into small florets,1 Onion - cut straight,5 Garlic - cloves,1 teaspoon Black pepper powder,1 teaspoon Cumin powder (Jeera),1/2 teaspoon Red Chilli powder,Coriander (Dhania) Leaves - required for garnish,Salt - to taste,1 teaspoon Mustard seeds,1 sprig Curry leaves,1 teaspoon Black Urad Dal (Split),1 Dry Red Chilli - torn into 2 pieces,2 tablespoons Sunflower Oil","To begin making the Pepper Cauliflower recipe, boil water and add cauliflower florets to it. Switch off the heat after 10 minutes and let the cauliflower remain in hot boiling water.The cauliflower should retain crispiness and should not be over cooked. You can even blanch the cauliflower.Heat a kadai/wok and add oil. After oil gets heated, add mustard seeds.After mustard seeds flutter, add red chilli and urad dal. After urad dal turns slightly brown, add curry leaves and chopped garlic.Fry the curry leaves till they turn crispy. Add chopped onion and fry it, till it turns pinkish.Now add the boiled cauliflower florets. Do not add water. Add black pepper powder, cumin powder, red chilli powder and toss.Add salt to taste and toss. Garnish with chopped coriander leaves. Serve Pepper Cauliflower along with Panchmel Dal, Rice and Phulkas for a perfect weekday meal.",Indian,Dinner,Vegetarian,other,2,30,4,http://www.archanaskitchen.com/pepper-cauliflower-recipe
Hare Chane Ka Kebab Recipe,"1 cup Hara Chana - soaked overnight in water,1/2 tablespoon Ginger Garlic Paste,1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Garam masala powder,2 Green Chillies - chopped,2 tablespoon Mango (Raw) - grated,3 tablespoons Spinach - chopped,1/4 cup Mint Leaves (Pudina),1/4 cup Coriander (Dhania) Leaves,2 tablespoons Gram flour (besan),Salt - to taste","To begin with Hare Chane Ka Kebab, pressure cook green channa with enough water till the cooker releases 4-5 whistles.Remove from the heat and drain the water completely. Reserve the water for later use. You can use the water to prepare any curry.Combine all the ingredients except besan and blend together with cooked channa to coarse paste. Add a little water if needed.Transfer the paste to a bowl. Add 1 or 2 tablespoons besan and knead to smooth dough.Close it and keep aside for an hour. You can either deep fry, shallow fry or bake these kebab.Make small patties of the dough and shallow fry them in a wide pan with little oil. Cook till it turns golden brown on both the sides.Serve Hare Chane Ka Kebab with Dhaniya Pudina Chutney or Lahsun Ki Chutney for your tea time break.",Indian,Snack,Vegetarian,other,2,60,4,https://www.archanaskitchen.com/hare-chane-ka-kebab-recipe
Daal Pithi Recipe,"1 cup Whole Wheat Flour,Water - as required,3/4 cup Masoor Dal (Whole),1 tablespoon Cumin powder (Jeera),1 tablespoon Coriander Powder (Dhania),1 tablespoon Turmeric powder (Haldi),1 tablespoon Red Chilli powder,1 tablespoon Ginger Garlic Paste,1/2 cup Onions - chopped,4 cloves Garlic - chopped,2 Green Chillies - finely chopped,1 teaspoon Cumin seeds (Jeera),Ghee - as required,Coriander (Dhania) Leaves - for garnish","To begin making the Daal Pithi recipe, knead the wheat flour with water and make a smooth dough. Make small balls (bit smaller than a size of cherry tomato) and roll the balls into thin round shapes with the help of rolling pin.Fold from half to form a dumpling or a bowl shape dimsums.Similarly, roll all the dough and keep them aside.In a pressure cooker, add water and lentils. Bring them to a boil.Once it is done, add cumin powder, coriander powder, turmeric powder, red chilli powder and ginger garlic paste.Let them boil for 10-15 minutes. Once they have boiled, add the prepared dough dumplings.Put on the cooker lid. After 2 whistles, remove it from the hob and let it cool down.While the ingredients in the cooker is getting cooled, prepare the tempering or the tadka. Heat a tadka pan and all the ingredients mentioned under ‘For tadka’.Once done add the tadka to the cooked Lentil soup and garnish it with coriander leaves.Serve Daal Pithi on its own Kachumber Salad for a delicious weekday dinner.",Bihari,Lunch,Vegetarian,other,2,35,4,https://www.archanaskitchen.com/daal-pithi-recipe
Karuvepillai Pachadi Recipe - Curry Leaf Raita,"1-1/2 cups Curd (Dahi / Yogurt),Salt - to taste,1/2 cup Curry leaves - tightly packed,1 inch Ginger,1 Green Chilli,1/2 teaspoon Cumin seeds (Jeera),1/2 teaspoon Whole Black Pepper Corns,1/2 teaspoon Sunflower Oil,1/2 Mustard seeds,1/2 teaspoon White Urad Dal (Split),2 sprig Curry leaves,1 Dry Red Chilli","To make the Karuvepillai Pachadi Recipe, we will first make the Karuvepillai Pachadi Masala. To make the Karuvepillai Pachadi MasalaIn a dry mixer jar, combine the curry leaves, ginger, green chilli, cumin seeds, whole black pepper corns and pulse it with absolutely no water. You will see a a dry fiber like coarse mixture. Transfer to a bowl and set aside. Getting ahead, to make the Karuvepillai Pachadi in a mixing bowl, combine the yogurt and salt, and whisk well until smooth, add the freshly ground Karuvepillai Pachadi Masala and give it a good mix. Transfer the Karuvepillai Pachadi to a serving bowl and set aside. To make the tadka for the Karuvepillai Pachadi In a tadka pan, heat the oil on medium flame, add the mustard seeds and allow them to splutter, then add the urad dal and allow it to turn into a light brown colour, next add the curry leaves. Once you see the curry leaves crackle, add the red chilli and turn off the flame. Pour this tadka over the Karuvepillai Pachadi and serve. Serve Karuvepillai Pachadi as a side dish along with Avarekalu Pulao Recipe and Raw Mango Cucumber Salad Recipe with Roasted Peanuts for a complete meal.",South Indian Recipes,Side Dish,Vegetarian,other,2,20,4,https://www.archanaskitchen.com/karuvepillai-pachadi-recipe-curry-leaf-raita
Kashmiri Style Nadru Ke Kabab Recipe-Lotus Stem in Spicy Gravy,"1 Lotus Stem - washed,1 Onion - finely chopped,2 Green Chillies - finely chopped,1 Potato (Aloo) - boiled and peeled,Salt - to taste,1 tablespoon Coriander Powder (Dhania),1 teaspoon Garam masala powder,1/2 teaspoon Red Chilli powder,2 pinch Ajwain (Carom seeds) - crushed between palms,1 teaspoon Ginger - minced/grated,1 teaspoon Garlic - paste,2 tablespoon Roasted Gram Flour (Sattu Ka Atta),1 teaspoon Fennel seeds (Saunf),1/2 Lemon juice,1 cup Whole Wheat Bread crumbs - for coating,5 Tomatoes - medium sized,1 Onion - small,1 Green Bell Pepper (Capsicum) - small,7-8 Garlic,2 inch Ginger - grated/ 2 teaspoons ginger paste,1/2 cup Cashew nuts,Salt - to taste,2 tablespoons Ghee - or clarified butter,1 tablespoon Garam masala powder,Red Chilli powder - for tempering,Water - for consistency,3 tablespoons Tomato Ketchup,2 tablespoon Homemade tomato puree,2 tablespoons Milk - optional","To begin making your Nadru Ke Kabab, in a pressure cooker, add tomatoes, Ginger, garlic, onion, capsicum, cashew and 1/4th cup water (to avoid burning). Pressure cook this till one whistle on high flame and the simmer and cook further till two more whistles.Cool the contents and grind into a fine paste in a mixer grinder. Sieve it and keep aside.In a bowl, mix boiled potatoes and boiled lotus stem along with the rest of the ingredients for making kabab. Mix well.Now take a tablespoon full of this mix and roll between your hands to make a kabab. Apply a little oil if sticky, but do not add any more flour. Lotus stems and potatoes have a sticky texture so it’s fine.Coat with bread crumbs. Make all the kebabs like this and keep them in the refrigerator for 5 minutes.Heat Oil in a Wok and start frying after refrigerating. Fry on a medium-high flame to avoid oiliness. Keep these aside till you make the gravy.Heat ghee/ clarified butter in a pan. Add the tomato puree, salt and garam masala. Sauté this on simmer till it leaves ghee on the sides of the pan.Add the Makhani mixture which we had pressure cooked earlier. Add tomato ketchup and cook until done.For Tempering, heat a little Ghee in a tadka pan. One it's warm, add degi mirch, saute for 2-5 seconds and take the pan off heat.Instruction for ServingIn a serving bowl, place the kebabs. Now, pour over the prepared gravy. Garnish with the red chilli tempering and coriander leaves. Serve Nadru Ke Kabab along with Pudina Tawa Paratha for a weekday Lunch or dinner.",Kashmiri,Lunch,Vegetarian,other,2,60,2,http://www.archanaskitchen.com/nadru-ke-kabab-recipe-lotus-stem-spicy-gravy
Peanut Rice With Coconut Recipe,"1-1/2 cup Basmati rice,3 cups Water,1 teaspoon Sunflower Oil,1 tablespoon Ghee,1 teaspoon Mustard seeds,1 teaspoon Cumin seeds (Jeera),1 tablespoon Raw Peanuts (Moongphali),Salt - to taste,1/2 cup Raw Peanuts (Moongphali),2 Dry Red Chillies,2 teaspoons Sesame seeds (Til seeds),3 tablespoons Fresh coconut - grated","To begin making the Peanut Rice recipe, cook rice along with a teaspoon of oil in a pressure cooker for two whistles so that the grains remains separate. Cool completely.Heat a heavy bottomed pan, add peanuts and dry roast them on a slow flame. Keep asideIn the same pan, fry sesame seeds and dry chillies, keep aside. Add grated coconut, fry till golden brown.When everything is cool, grind sesame seeds, dry chillies, coconut into a fine powder and finally grind peanuts coarsely.Add ghee to the pan, temper mustard seeds, cumin seeds and peanuts. Reduce the flame, add cooked rice and prepared powder and salt. Mix gently. Add more ghee if required. Your peanut rice is ready to serve.Serve this Peanut Rice along with Tomato Onion Cucumber Raita Or Makhana Raita for a simple and delicious meal.",Kashmiri,Lunch,Vegetarian,other,2,25,2,http://www.archanaskitchen.com/peanut-rice-with-coconut-recipe
Green Peas Nimona Recipe,"250 grams Green peas (Matar),1 cup Badi (wadi) - urad dal vadi,2 tablespoon Onion - paste,2 tablespoon Ginger Garlic Paste,2 Tomatoes,Salt - to taste,2 teaspoon Red Chilli powder,1 tablespoon Turmeric powder (Haldi),1-1/2 tablespoon Coriander Powder (Dhania),1/2 teaspoon Garam masala powder,1/2 teaspoon Asafoetida (hing),1 tablespoon Ghee,1 + 2 tablespoon Sunflower Oil,1 teaspoon Green Chillies - finely chopped,1 teaspoon Ginger - grated,2 teaspoon Cumin seeds (Jeera),3 sprig Coriander (Dhania) Leaves - for garnishing","To begin with Green Peas Nimona, coarsely grind the peas in a blender using a little water and keep it aside.Heat the ghee in a pan and saute 1 teaspoon cumin seeds, asafoetida, ginger and green chillies. Add peas in the pan and let it cook on a low flame till the puree becomes lightly golden. Once it is done, switch off the heat.Now heat 1 tablespoon oil in an another pan and golden fry the dal vadis,Heat the remaining oil in a broth pan and add 1 teaspoon cumin seeds, clove and cook it for about a minute. Add ginger, garlic paste and onion paste, saute it on medium flame till the paste becomes golden.Now add turmeric powder, red chili powder, salt and coriander powder. Mix everything well and cook the spices for 2-3 minutes.Once it is done, add tomatoes and cook it until the oil separates from the gravy.Once the oil separates from the gravy, add green fried peas puree, vadis and stir for 2-3 minutes till the mixture leaves the sides of the pan.Add 1-1/2 cup water and let it cook or 5 to 8 minutes. After 5-8 minutes, switch off the gas and sprinkle the garam masala and chopped coriander leaves.Serve Green Peas Nimona with Jeera Rice and Lauki Raita for a weekday lunch.",Awadhi,Lunch,Vegetarian,other,2,60,3,https://www.archanaskitchen.com/green-peas-nimona-recipe
Uttarakhand Style Black Gram Chainsoo Recipe,"1/2 cup Arhar dal (Split Toor Dal),1/2 teaspoon Coriander Powder (Dhania),1/2 teaspoon Cumin powder (Jeera),1/2 teaspoon Red Chilli powder,1/4 teaspoon Turmeric powder (Haldi),1/4 teaspoon Whole Black Peppercorns,2 teaspoon Sunflower Oil,1-1/4 cup Water,2 Dry Red Chilli,Salt - to taste","To begin making Black Gram Chainsoo Recipe, first heat a Kadhai and dry roast the dal for few minutes until you can smell the aroma. Set aside.Once it is cooled down, grind the dry mixture to a fine powder. Heat a heavy bottomed kadhai with oil, temper with red chilli and pepper corns.Add all the masalas including coriander powder, cumin powder, red chilli powder, turmeric powder, salt with 2 tablespoons water and fry for a minute. Add the powdered dal, mix it up and then add water.Cook on medium to low flame stirring occasionally until thickens for 20-30 minutes. Once it is done, switch off the gas and serve hot.Serve Uttarakhand Style Black Gram Chainsoo along with Steamed Rice and Spicy Baby Potatoes for your weekday lunch.",North Indian Recipes,Lunch,High Protein Vegetarian,other,2,55,4,https://www.archanaskitchen.com/uttarakhand-style-black-gram-chainsoo-recipe
Aloo Matar Paneer Curry Recipe,"500 grams Paneer (Homemade Cottage Cheese) - cut into cubes,2 Potatoes (Aloo) - boiled and diced,1/2 cup Green peas (Matar) - steamed,1 cup Homemade tomato puree,1/2 teaspoon Cumin seeds (Jeera),2 Green Chillies - slit,1/2 teaspoon Coriander Powder (Dhania),1/2 teaspoon Garam masala powder,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Red Chilli powder,1 tablespoon Kasuri Methi (Dried Fenugreek Leaves),2 tablespoon Fresh cream,Salt - to taste,Sunflower Oil - for cooking,1 Onion - finely chopped,3 cloves Garlic,1 inch Ginger,1 cup Homemade tomato puree","To begin making the Aloo Matar Sabzi Recipe, we will first make a paste of the onion, ginger and garlic and keep aside.Heat a tablespoon of oil in a heavy bottomed pan; add in the cumin seeds and allow it to crackle. Add in the onion paste mixture and saute on low heat until the raw small from the onions go away and they turn golden in color.Add the tomato puree, green chillies, turmeric powder, coriander powder, garam masala powder, salt and chilli powder and stir well. Allow the tomatoes to cook and reduce to form a thick curry mixture.Once it comes together, add the cooked potatoes and paneer cubes. Turn the heat to low, add about 1 cup water, cover the pan and simmer the mixture for about 15 minutes.In the last 3 minutes of the simmering process of the aloo matar paneer sabzi, add in the steamed peas and stir.Finally stir in the kasuri methi and cream and turn off the heat. Check the salt and spice levels and adjust to suit your taste.Serve the Aloo Matar Paneer Curry Recipe along with Tawa Paratha or Phulka along with Mooli Raita by the side to make it a complete meal.",North Indian Recipes,Lunch,Vegetarian,Punjabi,1,55,4,http://www.archanaskitchen.com/aloo-matar-paneer-curry-recipe
Foxtail Millet Idli Recipe - Healthy Indian Diabetic Idli Recipe,"1 cup Foxtail Millet,1-1/2 cups White Urad Dal (Split),1 teaspoon Methi Seeds (Fenugreek Seeds),Salt - to taste","To begin making the Foxtail Millet Idli Recipe, we will wash and soak the millets in water in a separately bowl and urad dal along with methi seeds with enough water in another bowl overnight or keep soaked for at least 8 hours. Soak each of them separately.To make the batter, drain the excess water soaked millets and urad dal.Blend the urad dal along with just enough water to make a thick and very smooth batter.Transfer the batter to a large bowl in which we will set it aside for fermentation along with ground millet.Next blend the foxtail millet with just enough water to make a smooth batter.Add this to the urad dal batter, add 2 teaspoons of salt and stir well to combine.Ferment the batter for 5 to 6 hours or overnight.Once the batter is fermented, gently stir and be careful to not release the air pockets.You can make regular sized idlis or also use the mini idli stand. Grease the idli molds with a little oil and spoon the foxtail millet idli batter into the molds.Prepare the idli steamer with a little water in the bottom.Place the filled idli racks in the steamer. Place the steamer on high heat and steam the idli’s for 10 minutes.After 10 minutes of steaming, turn off the heat. Open the steamer and insert a knife or a pick to test whether the idli's are cooked. If nothing sticks then the idlis are perfectly steamed.Now you can remove the Foxtail millet idli from the steamer. Have a small bowl filled with water.Dip a spoon in the water and then scoop the ragi idli out starting from the edges. Dipping the spoon in water helps in the easy removal of idli from the plates.The wholesome homemade pillow-soft foxtail millet idli is now ready to be served. Serve the Foxtail Millet Mini Idli Recipe along with Thakkali Vengayam Sambar, chutney to enjoy your morning breakfast.For an Indian Diabetic Meal serve this Foxtail Millet Idli Recipe along with Murungakkai Vendhaya Keerai Sambar Recipe and Horsegram Sesame Chutney Recipe for a healthy meal.",South Indian Recipes,South Indian Breakfast,Diabetic Friendly,other,2,505,4,https://www.archanaskitchen.com/foxtail-millet-mini-idli-recipe
Konkani Style Cabbage Sanna Polo Recipe - Savory Cabbage Dosa,"1 cup Dosa rice - soaked for 1 hour,1/2 cup Red cabbage - finely chopped,1/2 cup Onion - finely chopped,1/2 cup Fresh coconut - grated,4-5 Dry Red Chilli,1 Tamarind - lemon sized,Salt - to taste,Sunflower Oil - for greasing the skillet","To begin making the Konkani Style Cabbage Sanna Polo Recipe, soak the raw rice for an hour. Then grind it along with grated coconut, red chillies and tamarind to a smooth paste adding very little water. The consistency of the batter should be a little thicker than the normal dosa batter.Add the finely chopped cabbage, onions to the batter and season with salt.Heat the skillet on a medium flame and grease it with a little oil.Pour a ladle full of batter and spread it in swift circular motions to make thin dosa of about 4-6 inch diameter. Pour a little oil from the sides and let it cook for about three minutes on low flame.Once it is cooked on one side, flip it and cook on the other side for three more minutes. Similarly, make more dosas with the remaining batter.Serve Konkani Style Cabbage Sanna Polo Recipe for breakfast along with Mysore Chutney or Capsicum Chutney and Filter Coffee for breakfast.",Konkan,South Indian Breakfast,Vegetarian,other,2,25,2,https://www.archanaskitchen.com/cabbage-sanna-polo-recipe-konkani-style-savory-cabbage-dosa
Sakkare Millet Pongal Recipe,"1 cup Foxtail Millet,1/2 liter Milk - skimmed,2 cups Water,1/2 cup Jaggery - powderd,2 Cardamom (Elaichi) Pods/Seeds,2 tablespoons Mixed dry fruits,1 tablespoon Ghee,2 tablespoons Dry coconut (kopra) - optional","To begin making the Sakkare Millet Pongal recipe, firstly heat milk and 1 cup of water together in a saucepan.Once the milk is hot, add the washed millet to this, reduce the flame and cook the millet till it is soft.In the meantime, mix jaggery powder and 1 cup of water in a heavy bottomed pan and heat. Heat till all the jaggery is dissolved and it has just started to boil.Add this jaggery syrup to the millet. Cook till the mixture comes together and starts leaving the sides of the pan.Switch off the flame. Add cardamom powder to this and mix it well.In a small pan, heat the ghee and add raisins and cashews. Once they turn gold, pour it over the pongal and give it a mix.Garnish with grated dry coconut and serve hot. Serve Sakkare Millet Pongal on its own as a sweet dish after your delicious South Indian meal.",South Indian Recipes,Dessert,Vegetarian,other,2,40,4,https://www.archanaskitchen.com/sakkare-millet-pongal-recipe
